egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry,geometry_wkt,longitude,latitude
2711644,1004,1020,1110,3111,Oberegg,AI,POINT (9.546702590856523 47.42255021093758),POINT (2759051.161 1254552.537),9.546702590856523,47.42255021093758
2711646,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.417311019408848 47.319715689843036),POINT (2749579.256 1242868.514),9.417311019408848,47.319715689843036
2711647,1004,1030,1121,3111,Oberegg,AI,POINT (9.586739051933167 47.43345390339158),POINT (2762037.911 1255846.348),9.586739051933167,47.43345390339158
2711651,1004,1020,1122,3111,Oberegg,AI,POINT (9.543098132241317 47.41986657319616),POINT (2758787.279 1254246.965),9.543098132241317,47.41986657319616
2711652,1004,1020,1110,3111,Oberegg,AI,POINT (9.54832165098165 47.42269344868546),POINT (2759172.859 1254571.741),9.54832165098165,47.42269344868546
2711653,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.459347908207606 47.28664343854483),POINT (2752851.06 1239273.771),9.459347908207606,47.28664343854483
2711655,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.435345949196526 47.30955768018732),POINT (2750971.063 1241774.055),9.435345949196526,47.30955768018732
2711656,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.435967779139554 47.3089723234709),POINT (2751019.726 1241710.193),9.435967779139554,47.3089723234709
2711658,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434422416477155 47.300283877370276),POINT (2750927.479 1240741.551),9.434422416477155,47.300283877370276
2711660,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.434058808370887 47.29967805413956),POINT (2750901.701 1240673.518),9.434058808370887,47.29967805413956
2711661,1004,1020,1121,3111,Oberegg,AI,POINT (9.548612126752987 47.42501486102974),POINT (2759187.828 1254830.341),9.548612126752987,47.42501486102974
2711670,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (9.421351419169685 47.332318297324186),POINT (2749849.216 1244276.944),9.421351419169685,47.332318297324186
2711671,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418401173372356 47.33424561346135),POINT (2749620.884 1244485.525),9.418401173372356,47.33424561346135
2711676,1004,1030,1110,3102,Gonten,AI,POINT (9.356074223924294 47.310533710472136),POINT (2744975.925 1241733.007),9.356074223924294,47.310533710472136
2711677,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43238776755651 47.32327613979206),POINT (2750708.684 1243293.096),9.43238776755651,47.32327613979206
2711678,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.432413220925815 47.32292561535666),POINT (2750711.598 1243254.186),9.432413220925815,47.32292561535666
2711680,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.460846006808833 47.31654024909227),POINT (2752878.678 1242599.509),9.460846006808833,47.31654024909227
2711681,1004,1030,1110,3104,Schlatt-Haslen,AI,POINT (9.403941022083453 47.36532968785997),POINT (2748441.718 1247912.932),9.403941022083453,47.36532968785997
2711684,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435626006766608 47.32426846715633),POINT (2750950.602 1243409.614),9.435626006766608,47.32426846715633
2711685,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435735810568982 47.32428830352476),POINT (2750958.844 1243412.03),9.435735810568982,47.32428830352476
2711689,1004,1020,1110,3111,Oberegg,AI,POINT (9.52468936888544 47.40557398153808),POINT (2757440.877 1252621.325),9.52468936888544,47.40557398153808
2711692,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (9.461837978151237 47.33354314612018),POINT (2752904.904 1244491.206),9.461837978151237,47.33354314612018
2711696,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (9.431122415391629 47.310714705074545),POINT (2750648.525 1241894.532),9.431122415391629,47.310714705074545
2711698,1004,1020,1110,3111,Oberegg,AI,POINT (9.588102997706681 47.429505556503834),POINT (2762152.799 1255410.337),9.588102997706681,47.429505556503834
2711700,1004,1020,1110,3111,Oberegg,AI,POINT (9.55576245009566 47.40993628136686),POINT (2759772.395 1253168.993),9.55576245009566,47.40993628136686
2711704,1004,1020,1110,3102,Gonten,AI,POINT (9.330168127810762 47.314823516681656),POINT (2743006.078 1242162.257),9.330168127810762,47.314823516681656
2711705,1004,1020,1110,3102,Gonten,AI,POINT (9.329824533542153 47.31473556449225),POINT (2742980.342 1242151.855),9.329824533542153,47.31473556449225
2711706,1004,1020,1110,3102,Gonten,AI,POINT (9.330470192648162 47.31507811715053),POINT (2743028.228 1242191.106),9.330470192648162,47.31507811715053
2711707,1004,1020,1121,3102,Gonten,AI,POINT (9.330352529415306 47.3145984366641),POINT (2743020.62 1242137.576),9.330352529415306,47.3145984366641
2711708,1004,1020,1110,3102,Gonten,AI,POINT (9.331796800380772 47.31509732976821),POINT (2743128.452 1242195.661),9.331796800380772,47.31509732976821
2711709,1004,1020,1110,3102,Gonten,AI,POINT (9.331822560561708 47.315267355529805),POINT (2743129.943 1242214.606),9.331822560561708,47.315267355529805
2711711,1004,1030,1110,3102,Gonten,AI,POINT (9.330003395849147 47.31527950618052),POINT (2742992.404 1242212.639),9.330003395849147,47.31527950618052
2711712,1004,1020,1110,3102,Gonten,AI,POINT (9.329999590834452 47.315097208001596),POINT (2742992.605 1242192.37),9.329999590834452,47.315097208001596
2711713,1004,1020,1110,3102,Gonten,AI,POINT (9.330504750210398 47.31429338785309),POINT (2743032.944 1242103.948),9.330504750210398,47.31429338785309
2711716,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.423126500529024 47.33196326366786),POINT (2749984.342 1244240.876),9.423126500529024,47.33196326366786
2711717,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.423766700191226 47.3316880091632),POINT (2750033.491 1244211.507),9.423766700191226,47.3316880091632
2711718,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424614947464882 47.33097504356735),POINT (2750099.593 1244133.887),9.424614947464882,47.33097504356735
2711720,1004,1020,1110,3111,Oberegg,AI,POINT (9.588338777527667 47.432350521560586),POINT (2762161.914 1255727.021),9.588338777527667,47.432350521560586
2711722,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.429907020082451 47.32831640302155),POINT (2750506.981 1243848.532),9.429907020082451,47.32831640302155
2711723,1004,1030,1110,3111,Oberegg,AI,POINT (9.517084985819281 47.40089426434199),POINT (2756880.872 1252085.967),9.517084985819281,47.40089426434199
2711724,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.455175767644539 47.2991332868766),POINT (2752499.849 1240653.807),9.455175767644539,47.2991332868766
2711735,1004,1020,1110,3111,Oberegg,AI,POINT (9.595849354036627 47.4308217935233),POINT (2762733 1255572.668),9.595849354036627,47.4308217935233
2711736,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427221593952726 47.32871020203522),POINT (2750302.942 1243887.152),9.427221593952726,47.32871020203522
2711737,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427134092903692 47.328940816565954),POINT (2750295.68 1243912.616),9.427134092903692,47.328940816565954
2711738,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427375526327362 47.329074996343344),POINT (2750313.546 1243927.992),9.427375526327362,47.329074996343344
2711739,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427146140845508 47.329221305295775),POINT (2750295.8 1243943.814),9.427146140845508,47.329221305295775
2711740,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427025145301652 47.3292723720011),POINT (2750286.513 1243949.258),9.427025145301652,47.3292723720011
2711741,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.42775414250844 47.329312483040525),POINT (2750341.487 1243955.113),9.42775414250844,47.329312483040525
2711742,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.427382081860584 47.329462593115586),POINT (2750312.949 1243971.084),9.427382081860584,47.329462593115586
2711743,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427370983570116 47.32830848126256),POINT (2750315.363 1243842.789),9.427370983570116,47.32830848126256
2711744,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427276008337808 47.32836703526997),POINT (2750308.021 1243849.115),9.427276008337808,47.32836703526997
2711745,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.427326940671223 47.32857169959702),POINT (2750311.293 1243871.96),9.427326940671223,47.32857169959702
2711750,1004,1020,1110,3111,Oberegg,AI,POINT (9.51877018159572 47.3988429572793),POINT (2757014.087 1251861.348),9.51877018159572,47.3988429572793
2711751,1004,1020,1110,3111,Oberegg,AI,POINT (9.517640086481011 47.398454923653546),POINT (2756929.948 1251815.959),9.517640086481011,47.398454923653546
2711752,1004,1020,1110,3102,Gonten,AI,POINT (9.381442693158274 47.33508373839441),POINT (2746826.025 1244508.847),9.381442693158274,47.33508373839441
2711753,1004,1020,1110,3111,Oberegg,AI,POINT (9.551467615975932 47.395923574145144),POINT (2759490.316 1251602.841),9.551467615975932,47.395923574145144
2711754,1004,1020,1110,3111,Oberegg,AI,POINT (9.551479129779242 47.39414348872726),POINT (2759496.515 1251405.021),9.551479129779242,47.39414348872726
2711755,1004,1020,1110,3111,Oberegg,AI,POINT (9.551586190721629 47.39588303086559),POINT (2759499.386 1251598.576),9.551586190721629,47.39588303086559
2711757,1004,1030,1110,3111,Oberegg,AI,POINT (9.614498208023855 47.435922524226534),POINT (2764123.714 1256178.426),9.614498208023855,47.435922524226534
2711759,1004,1020,1110,3111,Oberegg,AI,POINT (9.57913494906132 47.4304891680383),POINT (2761473.449 1255501.159),9.57913494906132,47.4304891680383
2711762,1007,1020,1110,3111,Oberegg,AI,POINT (9.60143122757129 47.41594722284704),POINT (2763199.562 1253931.077),9.60143122757129,47.41594722284704
2711768,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.414853142780363 47.33327161249564),POINT (2749355.527 1244370.508),9.414853142780363,47.33327161249564
2711769,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.414763193531398 47.33369062379263),POINT (2749347.557 1244416.908),9.414763193531398,47.33369062379263
2711770,1004,1030,1122,3112,Schwende-Rüte,AI,POINT (9.41387621307776 47.33299403544109),POINT (2749282.487 1244337.797),9.41387621307776,47.33299403544109
2711772,1004,1020,1121,3102,Gonten,AI,POINT (9.346111179223275 47.32847787693698),POINT (2744174.274 1243709.092),9.346111179223275,47.32847787693698
2711774,1004,1020,1110,3111,Oberegg,AI,POINT (9.547851301652361 47.42547029486328),POINT (2759129.08 1254879.416),9.547851301652361,47.42547029486328
2711775,1004,1020,1110,3111,Oberegg,AI,POINT (9.53927597347624 47.431551076610496),POINT (2758464.172 1255537.9),9.53927597347624,47.431551076610496
2711794,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.44520567810858 47.291485975990994),POINT (2751767.779 1239784.526),9.44520567810858,47.291485975990994
2711795,1004,1020,1121,3104,Schlatt-Haslen,AI,POINT (9.419490585876783 47.3691763987112),POINT (2749605.142 1248370.021),9.419490585876783,47.3691763987112
2711797,1004,1020,1121,3102,Gonten,AI,POINT (9.350175309958738 47.33128693872457),POINT (2744473.785 1244028.79),9.350175309958738,47.33128693872457
2711798,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434904998155043 47.30784258635367),POINT (2750942.582 1241582.584),9.434904998155043,47.30784258635367
2711799,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.433231886987816 47.308187138773995),POINT (2750815.128 1241617.661),9.433231886987816,47.308187138773995
2711800,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.433394977140766 47.30796492670382),POINT (2750828.085 1241593.277),9.433394977140766,47.30796492670382
2711801,1004,1020,1121,3102,Gonten,AI,POINT (9.340592402415162 47.32459017517886),POINT (2743767.706 1243266.854),9.340592402415162,47.32459017517886
2711802,1004,1020,1121,3102,Gonten,AI,POINT (9.33973455879782 47.32476430156228),POINT (2743702.406 1243284.636),9.33973455879782,47.32476430156228
2711805,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (9.425624940894922 47.369369459499616),POINT (2750067.798 1248403.196),9.425624940894922,47.369369459499616
2711821,1004,1060,1261,3104,Schlatt-Haslen,AI,POINT (9.379487903043062 47.36487759673846),POINT (2746596.377 1247816.699),9.379487903043062,47.36487759673846
2711822,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.439568132278584 47.33100243845808),POINT (2751229.423 1244165.651),9.439568132278584,47.33100243845808
2711823,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418590457937349 47.33248861788585),POINT (2749640.116 1244290.604),9.418590457937349,47.33248861788585
2711824,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418732116867103 47.33246578085931),POINT (2749650.884 1244288.336),9.418732116867103,47.33246578085931
2711825,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.46519743584721 47.331813965351934),POINT (2753163.706 1244305.572),9.46519743584721,47.331813965351934
2711826,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.464585667341247 47.33134206540202),POINT (2753118.835 1244251.929),9.464585667341247,47.33134206540202
2711827,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.462721429146562 47.33135355627294),POINT (2752977.937 1244249.569),9.462721429146562,47.33135355627294
2711828,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.465092682759042 47.33209071084501),POINT (2753154.996 1244336.126),9.465092682759042,47.33209071084501
2711829,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.462443184646885 47.33156184112513),POINT (2752956.315 1244272.176),9.462443184646885,47.33156184112513
2711830,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.462806645575743 47.33156903225029),POINT (2752983.758 1244273.684),9.462806645575743,47.33156903225029
2711831,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.463047230312808 47.331647433293774),POINT (2753001.712 1244282.867),9.463047230312808,47.331647433293774
2711832,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.463294486922456 47.33172342242495),POINT (2753020.177 1244291.795),9.463294486922456,47.33172342242495
2711833,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.463564892617756 47.33178864874746),POINT (2753040.422 1244299.572),9.463564892617756,47.33178864874746
2711834,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.464207982116603 47.332599141373024),POINT (2753086.688 1244390.908),9.464207982116603,47.332599141373024
2711835,1004,1020,1121,3102,Gonten,AI,POINT (9.340762492760527 47.32377900580296),POINT (2743782.747 1243177.006),9.340762492760527,47.32377900580296
2711836,1004,1020,1110,3102,Gonten,AI,POINT (9.340904894882978 47.32377273476845),POINT (2743793.526 1243176.57),9.340904894882978,47.32377273476845
2711837,1004,1020,1110,3111,Oberegg,AI,POINT (9.563191914268085 47.4321772009208),POINT (2760265.967 1255656.077),9.563191914268085,47.4321772009208
2711840,1004,1030,1121,3102,Gonten,AI,POINT (9.342208449300752 47.32289848224053),POINT (2743894.401 1243081.789),9.342208449300752,47.32289848224053
2711841,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (9.448499274150286 47.308887420004865),POINT (2751967.273 1241724.957),9.448499274150286,47.308887420004865
2711843,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.462709702569999 47.33374127213244),POINT (2752970.202 1244514.926),9.462709702569999,47.33374127213244
2711846,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416193936198667 47.32495950264044),POINT (2749480.132 1243449.209),9.416193936198667,47.32495950264044
2711847,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416124775945592 47.32564336251067),POINT (2749472.989 1243525.085),9.416124775945592,47.32564336251067
2711848,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416068979218132 47.324225374011434),POINT (2749472.746 1243367.376),9.416068979218132,47.324225374011434
2711849,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.415495321483041 47.324327455696455),POINT (2749429.107 1243377.629),9.415495321483041,47.324327455696455
2711850,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418510121030002 47.32359711215152),POINT (2749658.993 1243302.202),9.418510121030002,47.32359711215152
2711851,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418601345250082 47.323584695590334),POINT (2749665.922 1243300.996),9.418601345250082,47.323584695590334
2711852,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416735408215498 47.32465773601801),POINT (2749521.898 1243416.701),9.416735408215498,47.32465773601801
2711853,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416840888283563 47.32463860740121),POINT (2749529.923 1243414.776),9.416840888283563,47.32463860740121
2711863,1004,1020,1122,3104,Schlatt-Haslen,AI,POINT (9.367132761560077 47.365395913672124),POINT (2745661.945 1247851.294),9.367132761560077,47.365395913672124
2711864,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (9.366865598382219 47.36421424056905),POINT (2745644.999 1247719.457),9.366865598382219,47.36421424056905
2711865,1004,1020,1122,3104,Schlatt-Haslen,AI,POINT (9.367207472982985 47.36460885052365),POINT (2745669.738 1247763.952),9.367207472982985,47.36460885052365
2711866,1004,1030,1122,3104,Schlatt-Haslen,AI,POINT (9.366012028162599 47.36408483144453),POINT (2745580.893 1247703.489),9.366012028162599,47.36408483144453
2711870,1004,1030,1110,3102,Gonten,AI,POINT (9.330432076244088 47.33365269903521),POINT (2742975.55 1244255.568),9.330432076244088,47.33365269903521
2711876,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434001073292317 47.3118207985082),POINT (2750863 1242023),9.434001073292317,47.3118207985082
2711877,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.432867989696803 47.31056926635329),POINT (2750780.887 1241881.721),9.432867989696803,47.31056926635329
2711879,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.431176892881412 47.321608624123186),POINT (2750621.882 1243105.435),9.431176892881412,47.321608624123186
2711880,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.435363478878324 47.31007899691656),POINT (2750970.913 1241832.03),9.435363478878324,47.31007899691656
2711883,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.422994418143318 47.28019437028825),POINT (2750119.94 1238486.801),9.422994418143318,47.28019437028825
