egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry
191535331,1004,1060,1271,3101,Appenzell,AI,POINT (2748436.992 1246232.593)
191535332,1004,1060,1271,3101,Appenzell,AI,POINT (2748548.92 1246070.022)
191535333,1004,1060,1271,3101,Appenzell,AI,POINT (2748915.469 1246250.626)
191535334,1004,1060,1271,3101,Appenzell,AI,POINT (2748772.905 1246406.959)
191535335,1004,1060,1271,3101,Appenzell,AI,POINT (2749138.561 1246510.662)
191535336,1004,1060,1271,3101,Appenzell,AI,POINT (2749265.36 1246572.44)
191535337,1004,1060,1271,3101,Appenzell,AI,POINT (2749340.607 1246238.066)
191535338,1004,1060,1271,3101,Appenzell,AI,POINT (2749342.804 1245881.158)
191535339,1004,1060,1271,3101,Appenzell,AI,POINT (2749187.085 1246054.884)
191535340,1007,1060,1271,3101,Appenzell,AI,POINT (2748802.659 1245822.059)
191535341,1004,1060,1271,3101,Appenzell,AI,POINT (2748626.813 1245829.496)
191535342,1004,1060,1271,3101,Appenzell,AI,POINT (2748695.389 1245697.397)
191535343,1004,1060,1271,3101,Appenzell,AI,POINT (2748484.302 1245680.907)
191535344,1004,1060,1271,3101,Appenzell,AI,POINT (2748923.674 1245670.002)
191535345,1004,1060,1271,3101,Appenzell,AI,POINT (2749527.625 1246755.583)
191535346,1004,1060,1271,3101,Appenzell,AI,POINT (2749566.005 1246864.305)
191535347,1004,1060,1271,3101,Appenzell,AI,POINT (2749856.848 1247125.99)
191535348,1004,1060,1271,3101,Appenzell,AI,POINT (2750010.927 1246909.348)
191535349,1004,1060,1271,3101,Appenzell,AI,POINT (2749888.961 1246660.654)
191535350,1004,1060,1271,3101,Appenzell,AI,POINT (2749701.539 1246416.137)
191535351,1004,1060,1271,3101,Appenzell,AI,POINT (2749753.273 1246675.875)
191535352,1004,1060,1271,3101,Appenzell,AI,POINT (2749826.203 1246152.303)
191535353,1007,1060,1271,3101,Appenzell,AI,POINT (2750284.115 1246464.672)
191535354,1004,1060,1271,3101,Appenzell,AI,POINT (2750155.12 1246491.505)
191535355,1004,1060,1271,3101,Appenzell,AI,POINT (2750033.554 1246474.03)
191535356,1004,1060,1271,3101,Appenzell,AI,POINT (2750319.71 1246746.227)
191535357,1004,1060,1271,3101,Appenzell,AI,POINT (2750505.805 1246426.295)
191535358,1004,1060,1271,3101,Appenzell,AI,POINT (2750776.997 1246911.839)
191535359,1004,1060,1271,3101,Appenzell,AI,POINT (2750557.664 1246943.519)
191535360,1004,1060,1271,3101,Appenzell,AI,POINT (2750770.776 1247258.553)
191535361,1004,1060,1271,3101,Appenzell,AI,POINT (2750567.52 1247158.64)
191535362,1004,1060,1271,3101,Appenzell,AI,POINT (2749994.733 1245969.471)
191535363,1004,1060,1271,3101,Appenzell,AI,POINT (2749652.275 1245658.177)
191535364,1004,1060,1271,3101,Appenzell,AI,POINT (2749568.037 1245922.476)
191535365,1004,1060,1271,3101,Appenzell,AI,POINT (2749438.714 1245623.146)
191535366,1004,1060,1271,3101,Appenzell,AI,POINT (2748989.544 1245583.26)
191535367,1004,1060,1271,3101,Appenzell,AI,POINT (2749649.175 1245117.19)
191535368,1004,1060,1271,3101,Appenzell,AI,POINT (2749827.303 1245315.081)
191535369,1004,1060,1271,3101,Appenzell,AI,POINT (2749988.27 1245516.95)
191535370,1004,1060,1271,3101,Appenzell,AI,POINT (2750144.412 1245516.73)
191535371,1004,1060,1271,3101,Appenzell,AI,POINT (2750256.927 1245090.428)
191535372,1004,1060,1271,3101,Appenzell,AI,POINT (2749831.18 1244975.651)
191535373,1004,1060,1271,3101,Appenzell,AI,POINT (2749606.77 1244835.277)
191535374,1004,1060,1271,3101,Appenzell,AI,POINT (2749605.516 1244694.465)
191535375,1007,1060,1271,3101,Appenzell,AI,POINT (2750224.358 1245973.941)
191535376,1004,1060,1271,3101,Appenzell,AI,POINT (2750523.293 1245207.152)
191535377,1004,1060,1271,3101,Appenzell,AI,POINT (2750446.515 1245067.648)
191535378,1004,1060,1271,3101,Appenzell,AI,POINT (2750365.675 1245068.368)
191535379,1004,1060,1271,3101,Appenzell,AI,POINT (2751174.973 1246608.757)
191535380,1004,1060,1271,3101,Appenzell,AI,POINT (2751292.614 1246764.3)
191535381,1004,1060,1271,3101,Appenzell,AI,POINT (2751908.63 1246774.466)
191535382,1004,1060,1271,3101,Appenzell,AI,POINT (2751891.988 1246352.286)
191535383,1004,1060,1271,3101,Appenzell,AI,POINT (2752244.385 1246265.524)
191535384,1004,1060,1271,3101,Appenzell,AI,POINT (2752488.89 1245794.607)
191535385,1004,1060,1271,3101,Appenzell,AI,POINT (2747763.966 1244217.711)
191535386,1004,1060,1271,3101,Appenzell,AI,POINT (2747231.81 1241836.079)
191535387,1004,1060,1271,3101,Appenzell,AI,POINT (2749832.601 1245757.67)
191535388,1004,1060,1271,3101,Appenzell,AI,POINT (2749997.594 1244873.4)
191535389,1004,1060,1271,3101,Appenzell,AI,POINT (2750544.282 1246484.111)
191535390,1004,1060,1271,3101,Appenzell,AI,POINT (2746476.94 1243629.03)
191535391,1004,1060,1271,3101,Appenzell,AI,POINT (2751020.755 1245116.252)
191535392,1004,1060,1271,3101,Appenzell,AI,POINT (2747919.818 1244252.254)
191535393,1004,1060,1271,3101,Appenzell,AI,POINT (2750029.373 1244975.54)
191535394,1004,1060,1271,3101,Appenzell,AI,POINT (2749630.363 1245442.212)
191535395,1004,1060,1271,3101,Appenzell,AI,POINT (2747727.56 1244471.237)
191535396,1004,1060,1271,3101,Appenzell,AI,POINT (2750522.908 1246239.636)
191535397,1004,1060,1271,3101,Appenzell,AI,POINT (2750529.532 1245310.229)
191535398,1004,1060,1271,3101,Appenzell,AI,POINT (2748631.765 1245933.417)
191535399,1004,1060,1271,3101,Appenzell,AI,POINT (2748233.308 1244568.841)
191535400,1004,1060,1271,3101,Appenzell,AI,POINT (2748008.823 1244561.058)
191535401,1004,1060,1271,3101,Appenzell,AI,POINT (2748254 1246097.868)
191535402,1004,1060,1271,3101,Appenzell,AI,POINT (2748279.295 1246258.47)
191535403,1007,1060,1271,3101,Appenzell,AI,POINT (2748287.633 1246242.611)
191535404,1004,1060,1271,3101,Appenzell,AI,POINT (2748085.015 1243830.578)
191535405,1004,1060,1271,3101,Appenzell,AI,POINT (2751930.687 1246456.205)
191535406,1004,1060,1271,3101,Appenzell,AI,POINT (2750698.953 1246617.155)
191535407,1004,1060,1271,3101,Appenzell,AI,POINT (2746871.813 1243128.919)
191535408,1004,1060,1271,3101,Appenzell,AI,POINT (2747621.733 1244649.533)
191535409,1004,1060,1271,3101,Appenzell,AI,POINT (2749365.076 1245886.789)
191535410,1004,1060,1271,3101,Appenzell,AI,POINT (2749177.999 1245786.575)
191535411,1004,1060,1271,3101,Appenzell,AI,POINT (2748207.933 1243857.184)
191535412,1004,1060,1271,3101,Appenzell,AI,POINT (2747343.746 1244131.236)
191535413,1004,1060,1271,3101,Appenzell,AI,POINT (2748721.256 1243120.07)
191535414,1004,1060,1271,3101,Appenzell,AI,POINT (2746347.102 1243349.026)
191535415,1004,1060,1271,3101,Appenzell,AI,POINT (2747330.277 1243899.782)
191535416,1004,1060,1271,3101,Appenzell,AI,POINT (2751134.579 1245673.354)
191535417,1004,1060,1271,3101,Appenzell,AI,POINT (2750985.424 1245779.146)
191535418,1004,1060,1271,3101,Appenzell,AI,POINT (2750805.029 1246619.922)
191535419,1004,1060,1271,3101,Appenzell,AI,POINT (2750006.557 1246177.593)
191535420,1004,1060,1271,3101,Appenzell,AI,POINT (2749488.768 1244945.394)
191535421,1004,1060,1271,3101,Appenzell,AI,POINT (2750184.116 1245769.208)
191535422,1004,1060,1271,3101,Appenzell,AI,POINT (2748805.033 1245978.502)
191535424,1004,1060,1271,3101,Appenzell,AI,POINT (2748552.864 1243980.648)
191535425,1004,1060,1271,3101,Appenzell,AI,POINT (2748374.081 1244959.875)
191535426,1004,1080,1242,3101,Appenzell,AI,POINT (2748288.585 1244210.029)
191535427,1004,1060,1242,3101,Appenzell,AI,POINT (2748483.706 1244261.213)
191535428,1004,1080,1274,3101,Appenzell,AI,POINT (2748834.884 1244828.242)
191535429,1004,1080,1242,3101,Appenzell,AI,POINT (2748884.353 1244846.848)
191535430,1007,1060,1274,3101,Appenzell,AI,POINT (2749030.618 1244499.623)
191535431,1004,1080,1242,3101,Appenzell,AI,POINT (2748492.214 1243950.442)
191535432,1004,1080,1242,3101,Appenzell,AI,POINT (2748493.206 1244090.634)
191535435,1004,1060,1274,3101,Appenzell,AI,POINT (2749025.708 1243875.907)
191535436,1004,1060,1274,3101,Appenzell,AI,POINT (2748587.945 1244001.941)
191535437,1004,1060,1274,3101,Appenzell,AI,POINT (2748898.066 1244282.678)
191535438,1004,1060,1274,3101,Appenzell,AI,POINT (2750398.784 1245608.046)
191535439,1004,1060,1274,3101,Appenzell,AI,POINT (2748759.365 1244889.905)
191535440,1004,1060,1274,3101,Appenzell,AI,POINT (2748239.683 1243733.541)
191535441,1004,1080,1252,3101,Appenzell,AI,POINT (2748197.211 1244407.193)
191535442,1004,1060,1274,3101,Appenzell,AI,POINT (2748434.562 1243705.96)
191535443,1004,1060,1274,3101,Appenzell,AI,POINT (2750523.503 1246184.146)
191535444,1004,1060,1274,3101,Appenzell,AI,POINT (2748834.688 1243552.456)
191535445,1004,1060,1274,3101,Appenzell,AI,POINT (2748901.929 1243817.754)
191535446,1004,1060,1274,3101,Appenzell,AI,POINT (2749212.438 1244154.802)
191535447,1004,1060,1274,3101,Appenzell,AI,POINT (2750280.211 1245058.677)
191535448,1004,1060,1274,3101,Appenzell,AI,POINT (2748018.227 1245027.834)
191535449,1004,1060,1274,3101,Appenzell,AI,POINT (2749434.222 1245955.978)
191535450,1004,1060,1274,3101,Appenzell,AI,POINT (2748939.277 1244029.484)
191535451,1004,1060,1274,3101,Appenzell,AI,POINT (2747108.224 1243082.332)
191535452,1004,1060,1274,3101,Appenzell,AI,POINT (2751153.061 1246596.927)
191535454,1004,1060,1274,3101,Appenzell,AI,POINT (2749056.486 1244320.435)
191535455,1004,1060,1261,3101,Appenzell,AI,POINT (2747936.387 1242277.564)
191535456,1004,1060,1274,3101,Appenzell,AI,POINT (2748602.094 1245009.589)
191535457,1004,1060,1274,3101,Appenzell,AI,POINT (2750434.817 1245779.036)
191535458,1004,1060,1274,3101,Appenzell,AI,POINT (2748515.368 1244453.012)
191535459,1004,1060,1274,3101,Appenzell,AI,POINT (2747281.473 1243127.497)
191535460,1004,1060,1274,3101,Appenzell,AI,POINT (2748617.439 1244801.482)
191535461,1004,1080,1274,3101,Appenzell,AI,POINT (2748754.66 1244051.984)
191535462,1004,1060,1274,3101,Appenzell,AI,POINT (2748527.161 1243911.469)
191535463,1004,1080,1274,3101,Appenzell,AI,POINT (2749106.471 1244065.568)
191535464,1004,1060,1274,3101,Appenzell,AI,POINT (2748896.691 1243723.817)
191535466,1004,1060,1274,3101,Appenzell,AI,POINT (2748469.004 1244925.677)
191535467,1004,1060,1274,3101,Appenzell,AI,POINT (2749111.042 1243584.365)
191535468,1004,1060,1274,3101,Appenzell,AI,POINT (2748440.21 1244289.484)
191535469,1004,1060,1274,3101,Appenzell,AI,POINT (2748461.177 1244274.969)
191535470,1004,1060,1274,3101,Appenzell,AI,POINT (2748525.761 1244223.216)
191535471,1004,1060,1274,3101,Appenzell,AI,POINT (2748497.903 1244208.775)
191535472,1004,1060,1274,3101,Appenzell,AI,POINT (2748474.389 1244208.486)
191535473,1004,1060,1274,3101,Appenzell,AI,POINT (2748454.784 1244216.961)
191535474,1004,1060,1274,3101,Appenzell,AI,POINT (2748417.22 1244215.479)
191535475,1004,1040,1261,3101,Appenzell,AI,POINT (2749078.407 1243715.604)
191535476,1004,1060,1261,3101,Appenzell,AI,POINT (2749091.649 1243716.794)
191535477,1004,1060,1261,3101,Appenzell,AI,POINT (2749081.982 1243702.104)
191535478,1004,1060,1241,3101,Appenzell,AI,POINT (2750645.985 1246072.752)
191535479,1004,1060,1241,3101,Appenzell,AI,POINT (2748964.79 1243814.612)
191535480,1004,1060,1241,3101,Appenzell,AI,POINT (2748171.585 1245249.065)
191535481,1004,1060,1274,3101,Appenzell,AI,POINT (2749149.868 1244082.982)
191535482,1004,1060,1242,3101,Appenzell,AI,POINT (2748845.59 1244099.009)
191535483,1004,1060,1242,3101,Appenzell,AI,POINT (2749120.785 1244151.441)
191535484,1004,1060,1274,3101,Appenzell,AI,POINT (2750526.837 1245322.423)
191535485,1004,1060,1274,3101,Appenzell,AI,POINT (2750437.886 1245849.876)
191535486,1004,1060,1274,3101,Appenzell,AI,POINT (2748357.076 1244438.166)
191535487,1004,1060,1274,3101,Appenzell,AI,POINT (2748022.754 1244943.964)
191535511,1004,1060,1274,3102,Gonten,AI,POINT (2743713.254 1242684.526)
191535512,1004,1060,1271,3102,Gonten,AI,POINT (2745374.072 1244547.142)
191535513,1004,1060,1271,3102,Gonten,AI,POINT (2746931.905 1244670.012)
191535514,1004,1060,1271,3102,Gonten,AI,POINT (2747520.834 1244926.85)
191535515,1004,1060,1271,3102,Gonten,AI,POINT (2746580.553 1244764.889)
191535516,1004,1060,1271,3102,Gonten,AI,POINT (2747732.828 1244927.229)
191535517,1004,1060,1271,3102,Gonten,AI,POINT (2747736.829 1244899.569)
191535518,1004,1060,1271,3102,Gonten,AI,POINT (2742022.415 1241098.082)
191535519,1004,1060,1271,3102,Gonten,AI,POINT (2742183.588 1241340.876)
191535520,1004,1060,1271,3102,Gonten,AI,POINT (2745992.461 1245551.065)
191535523,1007,1060,1242,3102,Gonten,AI,POINT (2743775.436 1243228.671)
191535524,1004,1060,1242,3102,Gonten,AI,POINT (2742568.46 1242758.482)
191535525,1004,1060,1242,3102,Gonten,AI,POINT (2745386.762 1243600.084)
191535526,1004,1060,1242,3102,Gonten,AI,POINT (2746339.952 1244320.649)
191535527,1004,1060,1274,3102,Gonten,AI,POINT (2744636.521 1243889.233)
191535528,1004,1060,1242,3102,Gonten,AI,POINT (2745264.464 1244150.776)
191535529,1004,1060,1242,3102,Gonten,AI,POINT (2744302.332 1243802.399)
191535530,1004,1060,1242,3102,Gonten,AI,POINT (2744300.35 1243800.384)
191535531,1004,1060,1242,3102,Gonten,AI,POINT (2746016.123 1245547.014)
191535532,1004,1060,1242,3102,Gonten,AI,POINT (2746019.365 1244141.982)
191535533,1004,1060,1242,3102,Gonten,AI,POINT (2746167.659 1244081.794)
191535534,1004,1060,1242,3102,Gonten,AI,POINT (2744719.971 1244637.406)
191535535,1004,1060,1242,3102,Gonten,AI,POINT (2746623.873 1244448.628)
191535536,1004,1060,1242,3102,Gonten,AI,POINT (2744497.283 1244635.696)
191535537,1007,1060,1242,3102,Gonten,AI,POINT (2743692.507 1243166.319)
191535538,1004,1060,1242,3102,Gonten,AI,POINT (2744095.525 1243597.735)
191535539,1004,1060,1242,3102,Gonten,AI,POINT (2744100.228 1243603.099)
191535540,1004,1060,1242,3102,Gonten,AI,POINT (2747367.206 1245522.925)
191535541,1004,1060,1242,3102,Gonten,AI,POINT (2743249.771 1242439.448)
191535542,1004,1060,1242,3102,Gonten,AI,POINT (2743720.04 1242721.415)
191535543,1004,1060,1242,3102,Gonten,AI,POINT (2747024.517 1244606.171)
191535544,1004,1060,1242,3102,Gonten,AI,POINT (2743048.73 1242165.372)
191535545,1004,1060,1242,3102,Gonten,AI,POINT (2742739.4 1243563.103)
191535546,1004,1060,1242,3102,Gonten,AI,POINT (2742630.096 1243586.245)
191535547,1004,1060,1242,3102,Gonten,AI,POINT (2743112.767 1242179.087)
191535548,1004,1060,1242,3102,Gonten,AI,POINT (2743634.435 1243376.293)
191535549,1004,1060,1242,3102,Gonten,AI,POINT (2744648.798 1244151.886)
191535550,1004,1060,1242,3102,Gonten,AI,POINT (2743893.816 1243254.265)
191535551,1004,1080,1242,3102,Gonten,AI,POINT (2743774.491 1243196.229)
191535552,1004,1060,1242,3102,Gonten,AI,POINT (2746729.228 1244986.114)
191535553,1004,1060,1242,3102,Gonten,AI,POINT (2746217.168 1244090.982)
191535554,1004,1060,1242,3102,Gonten,AI,POINT (2746184.774 1244174.083)
191535555,1004,1080,1242,3102,Gonten,AI,POINT (2743851.557 1243341.414)
191535556,1004,1060,1242,3102,Gonten,AI,POINT (2743009.639 1242552.864)
191535557,1004,1060,1242,3102,Gonten,AI,POINT (2746431.044 1244119.745)
191535558,1004,1060,1242,3102,Gonten,AI,POINT (2743796.472 1243190.437)
191535559,1004,1060,1242,3102,Gonten,AI,POINT (2743051.216 1242880.483)
191535560,1004,1060,1274,3102,Gonten,AI,POINT (2742662.821 1242754.231)
191535561,1004,1060,1274,3102,Gonten,AI,POINT (2746317.433 1244064.878)
191535562,1004,1060,1274,3102,Gonten,AI,POINT (2742771.238 1242716.346)
191535563,1004,1060,1274,3102,Gonten,AI,POINT (2746257.979 1244320.534)
191535564,1004,1080,1274,3102,Gonten,AI,POINT (2744008.802 1243482.947)
191535565,1004,1060,1274,3102,Gonten,AI,POINT (2743667.088 1243420.467)
191535566,1004,1060,1274,3102,Gonten,AI,POINT (2743037.222 1242155.342)
191535567,1004,1060,1274,3102,Gonten,AI,POINT (2743108.905 1242091.273)
191535569,1004,1060,1274,3102,Gonten,AI,POINT (2743937.297 1243404.834)
191535570,1004,1060,1274,3102,Gonten,AI,POINT (2743829.821 1243482.307)
191535571,1004,1060,1274,3102,Gonten,AI,POINT (2746224.459 1244091.02)
191535572,1004,1060,1261,3102,Gonten,AI,POINT (2744115.728 1243499.51)
191535573,1004,1040,1211,3102,Gonten,AI,POINT (2742898.414 1242672.141)
191535574,1004,1040,1211,3102,Gonten,AI,POINT (2745634.245 1243905.465)
191535575,1004,1060,1272,3102,Gonten,AI,POINT (2743952.562 1243398.348)
191535576,1004,1060,1272,3102,Gonten,AI,POINT (2745850.847 1245161.079)
191535577,1004,1060,1272,3102,Gonten,AI,POINT (2747286.544 1245538.213)
191535578,1004,1060,1272,3102,Gonten,AI,POINT (2747713.247 1244888.625)
191535579,1004,1060,1272,3102,Gonten,AI,POINT (2746293.299 1242630.76)
191535580,1004,1060,1272,3102,Gonten,AI,POINT (2744136.539 1240206.068)
191535581,1004,1060,1272,3102,Gonten,AI,POINT (2744253.485 1243672.661)
191535582,1004,1060,1272,3102,Gonten,AI,POINT (2744211.145 1243676.377)
191535583,1004,1060,1252,3102,Gonten,AI,POINT (2744190.016 1243691.05)
191535584,1004,1060,1252,3102,Gonten,AI,POINT (2746612.35 1244449.644)
191535586,1004,1060,1263,3102,Gonten,AI,POINT (2743994.192 1243501.185)
191535587,1004,1060,1252,3102,Gonten,AI,POINT (2743999.492 1243414.784)
191535588,1004,1060,1252,3102,Gonten,AI,POINT (2743054.017 1242162.056)
191535589,1004,1060,1242,3102,Gonten,AI,POINT (2744123.183 1243610.955)
191535590,1007,1060,1271,3102,Gonten,AI,POINT (2744048.853 1243769.125)
191535591,1004,1060,1242,3102,Gonten,AI,POINT (2744266.892 1243778.382)
191535592,1004,1060,1242,3102,Gonten,AI,POINT (2744087.608 1243513.324)
191535593,1004,1060,1242,3102,Gonten,AI,POINT (2744433.071 1243874.622)
191535594,1004,1060,1242,3102,Gonten,AI,POINT (2744991.76 1244055.456)
191535595,1004,1060,1271,3102,Gonten,AI,POINT (2744859.205 1243962.841)
191535596,1007,1060,1242,3102,Gonten,AI,POINT (2746178.739 1244148.861)
191535597,1004,1060,1271,3102,Gonten,AI,POINT (2742557.401 1242797.931)
191535598,1004,1060,1271,3102,Gonten,AI,POINT (2742159.054 1242863.957)
191535599,1004,1060,1271,3102,Gonten,AI,POINT (2742626.029 1243464.715)
191535600,1004,1060,1271,3102,Gonten,AI,POINT (2744520.419 1244244.038)
191535601,1004,1060,1271,3102,Gonten,AI,POINT (2745221.825 1244659.537)
191535602,1007,1060,1271,3102,Gonten,AI,POINT (2746095.113 1244750.63)
191535603,1004,1060,1271,3102,Gonten,AI,POINT (2745909.529 1244339.317)
191535604,1004,1060,1271,3102,Gonten,AI,POINT (2744906.364 1243662.182)
191535605,1004,1060,1271,3102,Gonten,AI,POINT (2746124.16 1243830.924)
191535606,1004,1060,1271,3102,Gonten,AI,POINT (2745902.454 1243524.337)
191535607,1004,1060,1271,3102,Gonten,AI,POINT (2745805.196 1243298.341)
191535608,1004,1060,1271,3102,Gonten,AI,POINT (2745535.986 1242814.869)
191535609,1004,1060,1271,3102,Gonten,AI,POINT (2744166.058 1242483.843)
191535610,1004,1060,1271,3102,Gonten,AI,POINT (2743155.021 1242318.683)
191535611,1004,1060,1242,3102,Gonten,AI,POINT (2745344.567 1244139.996)
191535612,1004,1060,1271,3102,Gonten,AI,POINT (2741838.867 1242886.487)
191535613,1004,1060,1242,3102,Gonten,AI,POINT (2744622.204 1243961.91)
191535614,1004,1060,1242,3102,Gonten,AI,POINT (2745488.77 1243852.154)
191535615,1004,1060,1271,3102,Gonten,AI,POINT (2745518.557 1243759.912)
191535616,1004,1060,1271,3102,Gonten,AI,POINT (2747303.506 1245345.449)
191535617,1004,1060,1271,3102,Gonten,AI,POINT (2745372.882 1244556.664)
191535618,1004,1060,1271,3102,Gonten,AI,POINT (2745589.732 1244625.263)
191535619,1004,1060,1271,3102,Gonten,AI,POINT (2744952.133 1244229.383)
191535620,1004,1060,1242,3102,Gonten,AI,POINT (2745890.595 1243833)
191535621,1004,1060,1271,3102,Gonten,AI,POINT (2744776.637 1243475.197)
191535622,1004,1060,1271,3102,Gonten,AI,POINT (2745993.729 1243332.823)
191535623,1004,1060,1271,3102,Gonten,AI,POINT (2746410.802 1244376.496)
191535624,1004,1060,1242,3102,Gonten,AI,POINT (2743830.365 1243230.269)
191535625,1004,1060,1271,3102,Gonten,AI,POINT (2744539.378 1244378.272)
191535626,1004,1080,1271,3102,Gonten,AI,POINT (2742031.032 1240915.647)
191535627,1004,1060,1271,3102,Gonten,AI,POINT (2745873.545 1244975.437)
191535628,1004,1060,1271,3102,Gonten,AI,POINT (2744967.014 1244682.358)
191535629,1004,1060,1271,3102,Gonten,AI,POINT (2746706.729 1244941.728)
191535630,1004,1060,1271,3102,Gonten,AI,POINT (2744386.13 1244060.98)
191535631,1004,1060,1271,3102,Gonten,AI,POINT (2743878.336 1243493.545)
191535632,1004,1060,1271,3102,Gonten,AI,POINT (2743046.105 1243660.564)
191535633,1004,1060,1271,3102,Gonten,AI,POINT (2744080.299 1243284.802)
191535634,1004,1060,1271,3102,Gonten,AI,POINT (2747498.376 1244780.267)
191535635,1004,1060,1271,3102,Gonten,AI,POINT (2743883.618 1243060.051)
191535636,1004,1060,1242,3102,Gonten,AI,POINT (2747025.278 1244808.607)
191535637,1004,1060,1271,3102,Gonten,AI,POINT (2743276.321 1241653.713)
191535638,1004,1060,1271,3102,Gonten,AI,POINT (2743258.332 1242916.758)
